model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap
bootstrap,5-7,activity,1773,-0.8320626304855518,1.1196599129535243,-1.1727553765192327,1.4389051325230264,,,,797
bootstrap,5-7,positive,1491,0.29368237781017437,0.40380358656854304,,0.40276198768934884,0.6754431073011881,0.5978226538057213,0.48519673352656556,797
bootstrap,8-20,activity,7092,-1.1107545414515312,1.248656880847863,-0.8369510253107836,1.4496282746687945,,,,797
bootstrap,8-20,positive,5985,0.01515683868668749,0.47812448355661735,,0.44320347934911014,0.595008441240837,0.5836442507183163,0.46332159926252536,797
bootstrap,0,activity,591,0.3536399925897753,1.5770019551453072,-1.3377297498241565,0.0,,,,798
bootstrap,0,positive,441,0.6280159153518722,0.6556275645600645,,0.0,1.0646120735205309,0.5762965141189854,0.4843943349108695,798
bootstrap,1-4,activity,2364,-0.3497933127539887,0.5307664852656433,0.48567052264516264,0.7477748306964614,,,,798
bootstrap,1-4,positive,1943,0.7425660312728063,0.39382505766314974,,0.26559113962558334,0.6062525229708744,0.5971221978550482,0.48610973686445325,798
bootstrap,5-7,activity,1773,-0.8541675463481977,1.0834055301531904,-0.8841853077281481,1.2787226567107746,,,,798
bootstrap,5-7,positive,1512,0.2825766241138076,0.42516744022656466,,0.3891898683102421,0.6350548672913799,0.5846866841933781,0.47806900109904665,798
bootstrap,8-20,activity,7092,-1.2895753901165328,0.7803823787329514,-0.14663929100262202,1.5706686698315215,,,,798
bootstrap,8-20,positive,5972,0.043640990108016364,0.435371884550691,,0.48009947226878275,0.5332936862042361,0.5791167359544743,0.45895806685124163,798
bootstrap,0,activity,591,0.3210980503101012,0.9140165791381766,-0.34101102406874934,0.0,,,,799
bootstrap,0,positive,430,1.0762878102388398,0.42093131444791426,,0.0,0.5687268551202376,0.5834067385601615,0.49460716541830185,799
bootstrap,1-4,activity,2364,-0.45546462446443337,0.8927490779015922,-0.30609693067036653,0.8235421266934233,,,,799
bootstrap,1-4,positive,1877,0.8101512255233441,0.329421153514012,,0.2844206604324577,0.5128350972069629,0.6075987534223936,0.49454140377025435,799
bootstrap,5-7,activity,1773,-0.893167713463316,0.8684862094153499,-0.5290873872969287,1.3066959287794193,,,,799
bootstrap,5-7,positive,1475,0.44128657949825034,0.3496749781816904,,0.3887285376514268,0.4610045595871298,0.5992105675613021,0.4929573475005248,799
bootstrap,8-20,activity,7092,-1.1560492258072477,0.97913962511556,-0.47965924173704455,1.5080575701022245,,,,799
bootstrap,8-20,positive,5939,0.06821433838266566,0.432671126283724,,0.46962570671583814,0.5291270893243152,0.5905306808974126,0.46885675878335614,799
bootstrap,0,activity,591,-0.009013643246805536,1.1434962306645085,-0.43851396283281846,0.0,,,,800
bootstrap,0,positive,416,0.746519879256195,0.6111484182671278,,0.0,0.9363868705608076,0.5892562855905883,0.49959035117840744,800
bootstrap,1-4,activity,2364,-0.46198438296477295,0.913152399063576,-0.1985809167681085,0.7401984823648402,,,,800
bootstrap,1-4,positive,1890,0.7116171019303792,0.4347919998172842,,0.23242729330827558,0.7051399631423054,0.6156412353780089,0.5023765781432329,800
bootstrap,5-7,activity,1773,-0.5820212371178943,0.7752374864455823,-0.3892775226871798,1.1353451845876277,,,,800
bootstrap,5-7,positive,1507,0.2545304920619694,0.42418913311215534,,0.4058213385476643,0.7230082912228457,0.5963023542358591,0.486423905388656,800
bootstrap,8-20,activity,7092,-1.1497271618116003,1.063290568345497,-0.8060518299218634,1.5647833505895918,,,,800
bootstrap,8-20,positive,5909,-0.00010318080588544998,0.42942867269057305,,0.5025184379844514,0.5464581870642063,0.5784848989010019,0.45788451692420296,800
bootstrap,0,activity,591,0.358943917950695,1.03224726434221,-0.35373419518864413,0.0,,,,801
bootstrap,0,positive,451,0.7289161380617865,0.5738396987278446,,0.0,0.8305051557844251,0.5741329762114049,0.4923146681384819,801
bootstrap,1-4,activity,2364,-0.5939368162360223,0.807392599466274,0.0926563368516392,0.8075329126891849,,,,801
bootstrap,1-4,positive,1907,0.819053366100714,0.3695582304676,,0.25057164114262725,0.5672371032226582,0.6210062444542657,0.5053336898295869,801
bootstrap,5-7,activity,1773,-0.6906738292077321,1.1365274744295517,-1.0451544715627175,1.276445028404249,,,,801
bootstrap,5-7,positive,1523,0.3157166848009515,0.3841714594213648,,0.41226782149939983,0.6285643891222321,0.6078127202686099,0.4982303178814341,801
bootstrap,8-20,activity,7092,-1.1259024109106572,0.9333431272439568,-0.4293005684609401,1.4940856364789437,,,,801
bootstrap,8-20,positive,6013,0.024785876742821178,0.45371732240824875,,0.46664538607016104,0.5460601792697948,0.5839412060728867,0.4617972264271562,801
bootstrap,0,activity,591,0.2328054402847075,1.1952124273346898,-0.6490194909368323,0.0,,,,802
bootstrap,0,positive,433,0.6648704923826363,0.6375332088421846,,0.0,0.9024660523012955,0.5340228885795434,0.444665889662565,802
bootstrap,1-4,activity,2364,-0.2049408748084871,0.8092057471105969,-0.28540304614366363,0.7184431522455788,,,,802
bootstrap,1-4,positive,1920,0.7640212803054407,0.41310086147543446,,0.21781468893123349,0.643576778238771,0.6058556959906864,0.49762915004535696,802
bootstrap,5-7,activity,1773,-0.5247252180581903,1.1602839211194278,-1.4693760589220994,1.3408717852617695,,,,802
bootstrap,5-7,positive,1516,0.27864049923376033,0.41739423313796076,,0.36523829696545973,0.7339561440346507,0.59013676515643,0.4829053363396308,802
bootstrap,8-20,activity,7092,-1.2778345921401215,0.8622866988811965,-0.380136968769898,1.6433545550647997,,,,802
bootstrap,8-20,positive,5954,0.05407316003421858,0.4269373356403937,,0.47745253611795624,0.5206476392551719,0.5899719659472209,0.4703815192538912,802
bootstrap,0,activity,591,0.050858546460907705,1.1313759913815942,-0.30266011556136396,0.0,,,,803
bootstrap,0,positive,423,0.6505026037338143,0.5938507366888858,,0.0,0.9750952182786246,0.5823690692608785,0.5019844171758965,803
bootstrap,1-4,activity,2364,-0.4283635016952765,0.8985614183012754,-0.19993780283520313,0.8118387729340645,,,,803
bootstrap,1-4,positive,1907,0.8452116561100287,0.36235288664545173,,0.23507435683599215,0.48206247436295036,0.6096731229871944,0.49153277912610044,803
bootstrap,5-7,activity,1773,-0.7753261663587183,0.7050836466391731,-0.5367359854599446,1.3966515600633485,,,,803
bootstrap,5-7,positive,1491,0.43144914851832117,0.39967664572996603,,0.3310411650883596,0.577948127192776,0.5954310679492785,0.48993306005153753,803
bootstrap,8-20,activity,7092,-1.1537436468746152,1.0288487421832984,-0.6619335812175242,1.5857778170496641,,,,803
bootstrap,8-20,positive,5971,0.05800477018329009,0.4170528681824321,,0.47926678817732593,0.4851438178710134,0.5874680100427353,0.46950112307254316,803
bootstrap,0,activity,591,-0.07275819454500576,0.8111525590643152,0.2575216931462882,0.0,,,,804
bootstrap,0,positive,418,0.9568467876781042,0.4639655484357747,,0.0,0.6139577145266962,0.5794679930185483,0.49621199151580564,804
bootstrap,1-4,activity,2364,-0.4909711694883969,0.9501666268568509,-0.1385818228335077,0.7465951514790296,,,,804
bootstrap,1-4,positive,1898,0.8202650346538778,0.40327634094244585,,0.21249772891233834,0.6025246397849855,0.6220524327754738,0.5060150092877636,804
bootstrap,5-7,activity,1773,-1.0097428066768106,0.8352621967326788,-0.5091287621382714,1.3935531248284272,,,,804
bootstrap,5-7,positive,1488,0.3808278815177565,0.354615700089953,,0.402278670411947,0.5686049619544019,0.5842862406889878,0.4739671040266513,804
bootstrap,8-20,activity,7092,-1.1272450949024937,1.229607471799725,-0.8164234431527504,1.4389281440684478,,,,804
bootstrap,8-20,positive,5969,0.11860646105157724,0.4441399127657357,,0.4277009352586736,0.508247433528505,0.59354504561834,0.4700511771408826,804
bootstrap,0,activity,591,0.27193366928495344,1.0271765708212233,-0.43251937362554244,0.0,,,,805
bootstrap,0,positive,437,0.9686423705064358,0.4782066248332919,,0.0,0.7451616661912379,0.5851323967087134,0.4917077043495946,805
bootstrap,1-4,activity,2364,-0.5608744705918451,0.7735423487132189,-0.17710867284024642,0.9738062268445975,,,,805
bootstrap,1-4,positive,1894,0.6718117889770014,0.43095117043183445,,0.24871468343719857,0.715622008678628,0.6226202009796794,0.5035780860595703,805
bootstrap,5-7,activity,1773,-0.7057221512533782,1.057473087299127,-0.8095177752974378,1.1279550800223672,,,,805
bootstrap,5-7,positive,1499,0.2685706668032046,0.42853515338549725,,0.38205848023268657,0.809260515685043,0.599621897784268,0.4872272182329763,805
bootstrap,8-20,activity,7092,-1.0201796986519713,1.0356342850714952,-0.6756992786953582,1.4064834745964279,,,,805
bootstrap,8-20,positive,5908,0.08362117585901463,0.44821704620932157,,0.449617527369063,0.47310548067356534,0.5768195658813153,0.4561061125277237,805
bootstrap,0,activity,591,0.008733694803297665,1.1958949617713093,-0.2799264405837881,0.0,,,,806
bootstrap,0,positive,426,0.7749046392936816,0.5727472504904519,,0.0,0.827742881901909,0.5791726840415007,0.48844927573561,806
bootstrap,1-4,activity,2364,-0.49355858349809356,0.5133049667865972,0.563193306979769,0.866012910525488,,,,806
bootstrap,1-4,positive,1927,0.8145538758231389,0.385563354093968,,0.2254911412297537,0.5474090521306605,0.6229816235116199,0.5097535718271665,806
bootstrap,5-7,activity,1773,-0.5453648147438668,1.2643553261363716,-1.5162694150086689,1.3703690592299025,,,,806
bootstrap,5-7,positive,1528,0.3910598386511758,0.3882120604256471,,0.35932994396292406,0.5375944178819445,0.5957670202824746,0.4886998748566929,806
bootstrap,8-20,activity,7092,-1.1035682261035165,1.0573292604388753,-0.6680454279730167,1.4798952409239319,,,,806
bootstrap,8-20,positive,5988,0.062392530658858636,0.4699133615676809,,0.42845668154546546,0.48980493998158037,0.583341203582489,0.46249212410399587,806
bootstrap,0,activity,591,0.16846450355610876,1.468766963039213,-0.8551800683013964,0.0,,,,807
bootstrap,0,positive,435,0.8711659550261812,0.5153858806552467,,0.0,0.7202363210624064,0.5822221760855057,0.4997550684910546,807
bootstrap,1-4,activity,2364,-0.210008004749773,0.595372519679827,0.015077777510939593,0.8560348711250313,,,,807
bootstrap,1-4,positive,1947,0.6999527994639372,0.45505450396567887,,0.21251708719414533,0.6617951975648595,0.6190744716919688,0.5035097294489528,807
bootstrap,5-7,activity,1773,-0.7177887053580412,0.851484214940101,-0.6827744216632305,1.270713954839312,,,,807
bootstrap,5-7,positive,1496,0.21887066888655293,0.4404884744424607,,0.39110291914972806,0.7017692441641741,0.5737767773120495,0.4631180926248308,807
bootstrap,8-20,activity,7092,-1.0751756406283293,1.0341106213521998,-0.7419353519849691,1.5623004677865329,,,,807
bootstrap,8-20,positive,6038,0.04782876984745743,0.4470032562812565,,0.4659610905439926,0.5423767377153311,0.5847878660141685,0.46128424505130944,807
bootstrap,0,activity,591,0.34358972376514085,1.227020593934176,-0.9863643778771545,0.0,,,,808
bootstrap,0,positive,432,0.9355095667231496,0.46739716257370495,,0.0,0.6395660324723803,0.565604218714271,0.4743538708346854,808
bootstrap,1-4,activity,2364,-0.5634867832220276,0.9854034324629629,-0.2997674905579611,0.8413703547717771,,,,808
bootstrap,1-4,positive,1894,0.7461573314570138,0.42831072924036356,,0.21241138198058804,0.6673886935563238,0.5994569070836853,0.48988230712697045,808
bootstrap,5-7,activity,1773,-0.621999269015822,1.1436690912588945,-1.1656786907471104,1.2818085364356557,,,,808
bootstrap,5-7,positive,1513,0.3653837591661786,0.3660392473983164,,0.40697315096839876,0.6229689111177237,0.5922833530905803,0.4820171984770153,808
bootstrap,8-20,activity,7092,-1.1909317116865672,1.091811883735701,-0.8283548524069025,1.5553936500168135,,,,808
bootstrap,8-20,positive,5851,0.0649690388132047,0.4163775158127218,,0.47516170315018585,0.5042952584718359,0.5894857239450922,0.468415043208525,808
bootstrap,0,activity,591,0.1708179074502838,1.3962370727766298,-0.8678309656645232,0.0,,,,809
bootstrap,0,positive,434,0.9235600253584076,0.5203596345548727,,0.0,0.6901999006618689,0.5571435286831175,0.46980950958352974,809
bootstrap,1-4,activity,2364,-0.6093973626368114,0.6389271956353921,0.142588954287413,1.0144719849500379,,,,809
bootstrap,1-4,positive,1903,0.8021334396169315,0.36481325806035575,,0.2715031791852526,0.5438679160649071,0.5959002375980601,0.4903033684334405,809
bootstrap,5-7,activity,1773,-0.6824827043798671,0.7566225528763165,-0.48092050073002063,1.3374788586318251,,,,809
bootstrap,5-7,positive,1522,0.3419071304178133,0.35783768738163796,,0.4107403633223118,0.6145721288309379,0.5805143936332683,0.4727313987352917,809
bootstrap,8-20,activity,7092,-1.1538252745703008,1.1179039843971632,-0.7847574754511788,1.506212726802864,,,,809
bootstrap,8-20,positive,5967,0.040864785382725644,0.45729023809665914,,0.45544209684361925,0.5745428084025412,0.5795830948193781,0.4576298205386039,809
bootstrap,0,activity,591,0.06513932226330499,0.7841565712298065,0.19217685728695713,0.0,,,,810
bootstrap,0,positive,426,0.8512407561627858,0.5427641697333723,,0.0,0.7926975270871625,0.5596168394118413,0.468336065517088,810
bootstrap,1-4,activity,2364,-0.2784027691563511,1.0025973768366718,-0.5423424803086931,0.8076578631850242,,,,810
bootstrap,1-4,positive,1950,0.7093764225201669,0.42278249431989445,,0.2436129093970349,0.6874406006528964,0.614039404362577,0.5052513757869902,810
bootstrap,5-7,activity,1773,-0.5521123724090964,0.9497109893699527,-0.8246837168774502,1.2123811468778503,,,,810
bootstrap,5-7,positive,1531,0.2561372302435093,0.4267182612201703,,0.3749152285823087,0.8607835242218994,0.6099885609196393,0.4984977290380073,810
bootstrap,8-20,activity,7092,-0.9581295224835578,1.115890530164548,-0.8293277292956056,1.4583194043752645,,,,810
bootstrap,8-20,positive,6121,0.07495725017188926,0.42491128236236947,,0.4730545002934125,0.49883700571284506,0.5910989240741596,0.46872519431599635,810
bootstrap,0,activity,591,0.3364721890609541,1.2683197623739175,-1.0150945320858067,0.0,,,,811
bootstrap,0,positive,433,0.8215992053641039,0.5481504182179284,,0.0,0.7470989010419161,0.5668462211100304,0.4825797061494457,811
bootstrap,1-4,activity,2364,-0.20659150866212994,0.6901975255233158,-0.21444363021950769,0.8482694976913729,,,,811
bootstrap,1-4,positive,1935,0.7419200518068036,0.4236083873026372,,0.21789867146355896,0.6326546548474499,0.6078268183615774,0.4978914935241939,811
bootstrap,5-7,activity,1773,-0.832064822720898,1.0551761734809588,-1.0475758312850758,1.4603957736021598,,,,811
bootstrap,5-7,positive,1524,0.4437747223709455,0.32955723443261264,,0.40064423335039606,0.5007153508123616,0.6029377028233963,0.4909674819759634,811
bootstrap,8-20,activity,7092,-1.0915989301395863,1.093849780736027,-0.7292621797261067,1.4680103658012598,,,,811
bootstrap,8-20,positive,5969,0.011236048900670204,0.4831467996863051,,0.4409851812275401,0.5830916780719442,0.5884054111820046,0.4645152085540543,811
bootstrap,0,activity,591,0.27286693860474975,1.5338654527678313,-1.3885925219132582,0.0,,,,812
bootstrap,0,positive,427,1.002980456482142,0.43067422356805624,,0.0,0.6486848921306703,0.5694215715979011,0.4867169626512157,812
bootstrap,1-4,activity,2364,-0.23642815883167356,0.9159579095123622,-0.3768551901581125,0.7006632593533737,,,,812
bootstrap,1-4,positive,1923,0.8493808261909799,0.3801716958361979,,0.20003467333187022,0.5337406798712669,0.6159495569968475,0.5038051764576982,812
bootstrap,5-7,activity,1773,-0.8325092903899178,1.328451243645304,-1.277397303726248,1.257764424690135,,,,812
bootstrap,5-7,positive,1495,0.32043814551878924,0.3898376886431155,,0.3975592629844174,0.6122230932355612,0.612646553430044,0.5003557596549696,812
bootstrap,8-20,activity,7092,-0.9833063542432656,1.231095076382764,-0.9140124671885008,1.3659684861975132,,,,812
bootstrap,8-20,positive,5951,0.0712138627616904,0.44611852716058975,,0.4470688232981656,0.5536080442658381,0.5897916767726715,0.4670542599974233,812
bootstrap,0,activity,591,-0.016528954450594657,1.510159670449971,-0.775587265011474,0.0,,,,813
bootstrap,0,positive,422,0.9529975111398078,0.491415715354723,,0.0,0.6314218560938843,0.5619946857438024,0.4706193359860586,813
bootstrap,1-4,activity,2364,-0.2979891291489798,0.7714497804127114,-0.24520817877239437,0.7918067840465401,,,,813
bootstrap,1-4,positive,1896,0.6699411708079904,0.43833045980603846,,0.23485230235121424,0.7680873360484113,0.59646292243905,0.48480018532324154,813
bootstrap,5-7,activity,1773,-0.6665232108552976,0.9983325489130038,-1.030361539844693,1.273731744535524,,,,813
bootstrap,5-7,positive,1490,0.49189339525220177,0.3611792258961139,,0.3585449990054372,0.5395817024238962,0.596295606921665,0.49122693072717744,813
bootstrap,8-20,activity,7092,-1.1829203742581753,0.881965101111189,-0.43380451190303265,1.5836888791823127,,,,813
bootstrap,8-20,positive,5968,0.09953648154904993,0.4252507453218907,,0.45875015342528125,0.5220748964308134,0.5958178267792762,0.47432166863451775,813
bootstrap,0,activity,591,0.34950641369027924,1.491796446971203,-1.216439331516802,0.0,,,,814
bootstrap,0,positive,439,0.7957736849484228,0.5590577074671197,,0.0,0.7529123500355435,0.5827300636523086,0.49308924643154606,814
bootstrap,1-4,activity,2364,-0.3888850316956515,0.7087100540753396,0.1781971550639579,0.694313934855124,,,,814
bootstrap,1-4,positive,1906,0.8467044349207418,0.36370868907399573,,0.23015195495070864,0.5271869951853471,0.6157362917988716,0.5033924257738316,814
bootstrap,5-7,activity,1773,-0.7800183687829945,1.2925989363448978,-1.571769698281113,1.3829480439345483,,,,814
bootstrap,5-7,positive,1486,0.45163421397308623,0.39757554435219505,,0.3262107233064052,0.5830546943798124,0.5897929692613175,0.4802139910936075,814
bootstrap,8-20,activity,7092,-1.0210455865858177,1.1657512637830292,-0.9653788607709356,1.502116881302065,,,,814
bootstrap,8-20,positive,6017,0.11770643374276135,0.4470914651346878,,0.43072618191212625,0.5123556881555344,0.5960623342152203,0.4746316400784467,814
bootstrap,0,activity,591,0.19358455939812758,1.2672820758454821,-0.9426580607723896,0.0,,,,815
bootstrap,0,positive,421,0.8590307477237059,0.4944501908331744,,0.0,0.7061259778329061,0.5575651245458839,0.48773218592317247,815
bootstrap,1-4,activity,2364,-0.39261405328714005,1.0024208725892139,-0.37744471003897007,0.8010921697973579,,,,815
bootstrap,1-4,positive,1925,0.904146377924801,0.34058101392897244,,0.23375942275198044,0.4422007942230598,0.6164035210772034,0.5061077934733291,815
bootstrap,5-7,activity,1773,-0.8129038239846955,1.062225471786936,-1.0542846442232128,1.3795151574318416,,,,815
bootstrap,5-7,positive,1501,0.3471966868553148,0.3590624524909211,,0.406820048874339,0.6412022900333003,0.6078757822753882,0.4934024013305296,815
bootstrap,8-20,activity,7092,-1.0747053186709503,1.2153604806616338,-0.6564409343212418,1.2934476642048918,,,,815
bootstrap,8-20,positive,5942,0.07140860508520541,0.44169250155476525,,0.4571062710860181,0.5081477317729592,0.5780058219364297,0.4589946858752822,815
bootstrap,0,activity,591,0.3266842085683428,0.9452841155090379,-0.4336765396873193,0.0,,,,816
bootstrap,0,positive,438,0.948250829441658,0.4877405887238348,,0.0,0.616540404970057,0.5780209948329718,0.47857717908198916,816
bootstrap,1-4,activity,2364,-0.32983807043249724,0.6720334100541907,-0.03152411846972111,0.8864412555946672,,,,816
bootstrap,1-4,positive,1951,0.7201026303733022,0.4038815741182328,,0.2629161257213411,0.6100372918138178,0.6181390809514464,0.5051104072751292,816
bootstrap,5-7,activity,1773,-0.5409278943532048,1.5151403752877992,-1.8742530870440448,1.3559420168600345,,,,816
bootstrap,5-7,positive,1548,0.38188188061445993,0.39195741406634005,,0.3717914152710199,0.6149994612105183,0.6045932654069749,0.49750445411321803,816
bootstrap,8-20,activity,7092,-1.10868979837544,1.2254111720842868,-0.8690486690905896,1.4898707437301153,,,,816
bootstrap,8-20,positive,6076,-0.021334822231764528,0.4483960144666362,,0.4931325199249803,0.5672383065548594,0.5852390568981491,0.46253262262717876,816
bootstrap,0,activity,591,0.1262937313768746,1.9170353843217296,-1.7911706562726848,0.0,,,,817
bootstrap,0,positive,427,0.8444664568818088,0.5376279505869499,,0.0,0.798498459918819,0.5921040058067497,0.5001072354280758,817
bootstrap,1-4,activity,2364,-0.546393017084625,0.8136693098476812,-0.08060086787086347,0.8418708664270098,,,,817
bootstrap,1-4,positive,1885,0.7974508045294286,0.38215215034317396,,0.2493877134634709,0.5293170809869485,0.6089198482026835,0.4946471417654368,817
bootstrap,5-7,activity,1773,-0.5580963212339518,1.0295295159350841,-1.1228085394371012,1.2561019664951163,,,,817
bootstrap,5-7,positive,1502,0.5036328551694637,0.3324978157938231,,0.39755781173708865,0.48768832236099396,0.5840068706180225,0.4768273012323449,817
bootstrap,8-20,activity,7092,-1.1815172103661553,0.8725620486594394,-0.42333890418731374,1.597566361294974,,,,817
bootstrap,8-20,positive,6018,0.07380302594705435,0.40909825491998913,,0.4902759262334664,0.48321398311307207,0.5778927929672312,0.4595635505234709,817
bootstrap,0,activity,591,0.2829979848551596,1.3933904101814008,-1.0428372720483572,0.0,,,,818
bootstrap,0,positive,431,0.8738622899455311,0.4758209338688117,,0.0,0.7614009385284131,0.586781344368605,0.5059490165510746,818
bootstrap,1-4,activity,2364,-0.3012083269698106,0.5682370473822064,0.24369216852310652,0.731571519333617,,,,818
bootstrap,1-4,positive,1907,0.7921992404786706,0.39128458213334516,,0.24098180333014,0.6198772465739009,0.6063750458525139,0.4931751401058788,818
bootstrap,5-7,activity,1773,-0.6695222159551901,1.0070790667599374,-0.795567622892024,1.1917053270146105,,,,818
bootstrap,5-7,positive,1507,0.3982009317909224,0.38081145766916563,,0.3621239182321198,0.5352503313753791,0.6148510283851902,0.5016003397949164,818
bootstrap,8-20,activity,7092,-1.201275823824139,0.9577986720142734,-0.391726562399173,1.4847518880419337,,,,818
bootstrap,8-20,positive,5969,0.05063241159593479,0.44742942376634537,,0.4617449017987928,0.5556383728380486,0.5888354631864628,0.46727734669927107,818
bootstrap,0,activity,591,0.2070143356200096,1.506898989141153,-1.1213013678241452,0.0,,,,819
bootstrap,0,positive,437,0.8263402015150468,0.5254855938939125,,0.0,0.716492734954973,0.5929268416761949,0.5067504684153387,819
bootstrap,1-4,activity,2364,-0.25798189490347956,0.8773247283944644,-0.5410769658985033,0.9108260485970624,,,,819
bootstrap,1-4,positive,1942,0.7935366862586775,0.40116958673594894,,0.22942745764962744,0.5614184455185229,0.6014400157510732,0.48781703351155603,819
bootstrap,5-7,activity,1773,-0.7872746719559398,1.2052938996177025,-1.364591180189496,1.3909484314277183,,,,819
bootstrap,5-7,positive,1508,0.37372202617986305,0.36898384536115314,,0.4005668716278709,0.4995474316388076,0.6027055303627502,0.48890140762123196,819
bootstrap,8-20,activity,7092,-1.1054647888782945,0.956178344356181,-0.49709655056951324,1.4798779388943908,,,,819
bootstrap,8-20,positive,6063,0.05482556966320529,0.4556885884867223,,0.4563239339300891,0.5534801618610616,0.5799860863582803,0.4592986635948317,819
bootstrap,0,activity,591,-0.09873495575129976,1.589419663828621,-1.0174330955201798,0.0,,,,820
bootstrap,0,positive,413,0.7994605434067531,0.5366356822269669,,0.0,0.8179349004430682,0.5543229707880454,0.4733789182965227,820
bootstrap,1-4,activity,2364,-0.5078817393524895,0.6242363377728369,0.09661643083273945,1.0289377251217988,,,,820
bootstrap,1-4,positive,1908,0.8792783601556404,0.35820746270345183,,0.22969695264175016,0.5504949618710676,0.608123643413773,0.49463564092396967,820
bootstrap,5-7,activity,1773,-0.6488254292232873,0.9479215947549573,-0.861671444811787,1.2601791303579573,,,,820
bootstrap,5-7,positive,1508,0.5033092069084736,0.2752675913048044,,0.4443893053102614,0.39982097563644015,0.5975716779711274,0.48258996731922443,820
bootstrap,8-20,activity,7092,-1.2246870091253652,0.8932251554767411,-0.460685316854865,1.6087682833754,,,,820
bootstrap,8-20,positive,5989,0.06436452082872857,0.4612900720561307,,0.4361074414715323,0.5488880265315648,0.5912842204749025,0.4671031293753422,820
bootstrap,0,activity,591,0.09531255214421286,1.0553167581697873,-0.4150777317725163,0.0,,,,821
bootstrap,0,positive,419,0.9034013089023569,0.5034492545401267,,0.0,0.684309369024239,0.578533297232389,0.48929440981609007,821
bootstrap,1-4,activity,2364,-0.17997803016123426,0.8238800733442272,-0.2901117668965097,0.7182250458088539,,,,821
bootstrap,1-4,positive,1931,0.9440008265406499,0.31214274820524884,,0.24623931997744733,0.416073886052003,0.6108704866650041,0.5015594079411746,821
bootstrap,5-7,activity,1773,-0.5327543528312271,0.9026206532875493,-0.8558040564104589,1.2748451899741529,,,,821
bootstrap,5-7,positive,1531,0.35694871041951826,0.3684074633908942,,0.4053079603411904,0.562828306197346,0.5854619431255338,0.4753566617799904,821
bootstrap,8-20,activity,7092,-1.0915260251938574,1.0974920548041682,-0.6026368863058301,1.4444024302973455,,,,821
bootstrap,8-20,positive,6107,0.06252225888288865,0.4398120810966511,,0.47312428768827386,0.5096738840111008,0.5812417491094266,0.4593695366202463,821
bootstrap,0,activity,591,0.20408845679754828,0.9838026331644235,-0.48990773859212366,0.0,,,,822
bootstrap,0,positive,420,0.8228396512942072,0.5472647742391541,,0.0,0.6572752204298055,0.5697808059333477,0.48416003562854243,822
bootstrap,1-4,activity,2364,-0.4448547793628208,0.8200887405724918,-0.15463361781983603,0.8157324816586643,,,,822
bootstrap,1-4,positive,1882,0.7586391663309802,0.396070900566384,,0.22938605670546675,0.6179669434417202,0.6006931979644351,0.4894995658443819,822
bootstrap,5-7,activity,1773,-0.6592554707942833,0.9722133471750735,-1.0638370840149545,1.3517845360839285,,,,822
bootstrap,5-7,positive,1482,0.32195939626510095,0.38917192032918246,,0.3950928768448485,0.6392135756422845,0.5897397193006986,0.4753671047537017,822
bootstrap,8-20,activity,7092,-1.1482399683337539,1.1048173018836136,-0.7951001044522193,1.5322125742531145,,,,822
bootstrap,8-20,positive,5844,0.06758634296639421,0.39867170377025035,,0.4950634626827654,0.48152846428485385,0.5938949533509851,0.4719630315495957,822
bootstrap,0,activity,591,0.22516168321527963,1.5747100011725077,-1.200191535401336,0.0,,,,823
bootstrap,0,positive,437,1.0396587689698191,0.43287609567514057,,0.0,0.5850625527007494,0.5801491525756787,0.49162484968679904,823
bootstrap,1-4,activity,2364,-0.3483064652839889,0.8178870509535788,-0.330912231679998,0.8015017911534441,,,,823
bootstrap,1-4,positive,1901,0.8818510884800939,0.3666141926997828,,0.22068313372982062,0.5293783915335362,0.6281290041187271,0.5148711564477249,823
bootstrap,5-7,activity,1773,-0.6702836814556075,0.9387095141079346,-0.7270797357933455,1.2404263991357778,,,,823
bootstrap,5-7,positive,1520,0.3549602661259945,0.3978147121594342,,0.3736200558274984,0.6931621634096048,0.613150317247224,0.501143929193969,823
bootstrap,8-20,activity,7092,-1.1433296157986288,0.9915234584313469,-0.6532138658859405,1.578086458342671,,,,823
bootstrap,8-20,positive,6024,0.07519166516129772,0.409778820281996,,0.4807034943970049,0.5195278338858639,0.5922926470199944,0.4698297128561088,823
bootstrap,0,activity,591,0.027150936716048513,1.3655297341003663,-0.7377359367929248,0.0,,,,824
bootstrap,0,positive,424,0.7920477368816569,0.5727822734818921,,0.0,0.8965667975667154,0.5779210005214314,0.4897712986678753,824
bootstrap,1-4,activity,2364,-0.6077612410689275,0.9756937320583501,-0.2518180711589683,0.8366227082219229,,,,824
bootstrap,1-4,positive,1879,0.7127878520271677,0.4428030203801927,,0.21375889445882543,0.6614672413439631,0.6220641565429552,0.5091598063762804,824
bootstrap,5-7,activity,1773,-0.5138132396809676,0.8201501197648723,-0.6652562312992014,1.2434461252720528,,,,824
bootstrap,5-7,positive,1514,0.4245975857153904,0.3899451688536933,,0.35479486763129636,0.5792427342688558,0.5955026540885137,0.487543809949223,824
bootstrap,8-20,activity,7092,-1.0843046776111722,1.143710978463322,-0.7119650224599895,1.4521972304341186,,,,824
bootstrap,8-20,positive,6002,0.07674054924701279,0.4370112403906845,,0.4500345049522741,0.5313377609896821,0.6016065803907574,0.4776451033673217,824
