rep,model,annual_ks_mean,cum_total_ks,cum_y5_ks,zero_years_ks,terminal_rank_abs_error,rank_curve_rmse,dropout_rmse,restart_rmse,increment_ks,gini_abs_error,top1_abs_error
39,SE-Hurdle-S,0.06558697929256303,0.06260575296108291,0.04230118443316413,0.047377326565143825,0.12887144720172844,0.07306257623105215,0.017552062032935942,0.07176653863950178,0.048054145516074454,0.02386319883987248,0.004348917107336016
39,SE-Hurdle-T5,0.06067198452985255,0.0829103214890017,0.05583756345177665,0.043993231810490696,0.09727431658441657,0.08189575128315188,0.016962770606225825,0.051666417958489204,0.05846023688663282,0.024311158254933463,0.0024493461363530866
39,Hurdle-AR(5)-S-P,0.10136169527032471,0.0727580372250423,0.06598984771573604,0.17597292724196278,0.11401063985851882,0.18247448326106536,0.029991446972134576,0.053693324213055844,0.06759729272419629,0.020628922323881804,0.0009466463179885268
40,SE-Hurdle-S,0.07380549512529207,0.047377326565143825,0.05414551607445008,0.047377326565143825,0.04390904986855962,0.0451704014387551,0.026563650159286845,0.056515237283163336,0.05947546531302883,0.004126417752721989,0.004250488287086095
40,SE-Hurdle-T5,0.07557811618725324,0.08460236886632826,0.04568527918781726,0.0338409475465313,0.026650394790966758,0.06353010637299741,0.023165906125589913,0.05461780572608945,0.06116751269035536,0.04174918134079503,0.009898120589987305
40,Hurdle-AR(5)-S-P,0.09958907420836355,0.07106598984771574,0.0676818950930626,0.1895093062605753,0.19300701733564923,0.19790480763958676,0.033932820966927846,0.06476124332831229,0.05583756345177665,0.03809789091008592,6.244588148302671e-05
41,SE-Hurdle-S,0.0679236161469664,0.08967851099830795,0.03553299492385787,0.04060913705583756,0.0005380854053831652,0.04128570105536868,0.02290606447302644,0.04117480285323895,0.04983079526226736,0.02439605709571485,0.008065348071707112
41,SE-Hurdle-T5,0.06550640560792846,0.043993231810490696,0.0338409475465313,0.04060913705583756,0.1315499441413472,0.09242803012004763,0.024677238712967606,0.06634700450928292,0.05431472081218269,0.03659540680035245,0.004560358503575973
41,Hurdle-AR(5)-S-P,0.10128112158569011,0.06937394247038917,0.05245346869712352,0.1895093062605753,0.1565584593198687,0.2012526810438176,0.02766433847880563,0.058787526290417766,0.06032148900169204,0.026306474616240638,0.003966335527687652
42,SE-Hurdle-S,0.08581097413584723,0.12521150592216582,0.07614213197969544,0.08798646362098139,0.027374236384225897,0.0457150768407074,0.02622602922723721,0.07487544141003147,0.05947546531302883,0.03843283381030016,0.007636624413387687
42,SE-Hurdle-T5,0.07026025300136973,0.04230118443316413,0.050761421319796954,0.047377326565143825,0.053990629943605206,0.08317244532010497,0.017147874187024202,0.06729089933822419,0.06311336717428084,0.020619293097191516,0.004382756239778254
42,Hurdle-AR(5)-S-P,0.08097655305777134,0.049069373942470386,0.05752961082910321,0.16243654822335024,0.15539624596828558,0.2061095535408978,0.02418747987032241,0.06214177705394676,0.05397631133671743,0.04167384210715003,0.004092020091648441
43,SE-Hurdle-S,0.06502296350012085,0.0727580372250423,0.05414551607445008,0.04060913705583756,0.005128353370423361,0.05580157832012507,0.01716459491375152,0.04918738625939913,0.061505922165820626,0.01628716911147754,0.0049130844212583805
43,SE-Hurdle-T5,0.07179115300942714,0.07106598984771574,0.0676818950930626,0.03722504230118443,0.03807109298470143,0.08215942575662868,0.019703938642041948,0.06944848280131191,0.055160744500846015,0.03176419344559428,0.010313405431104872
43,Hurdle-AR(5)-S-P,0.07968737410361777,0.05583756345177665,0.047377326565143825,0.1353637901861252,0.13079743811918243,0.18116239209827137,0.023526309265003844,0.052231851546214146,0.060744500846023675,0.029590018610524627,0.002665789723718774
44,SE-Hurdle-S,0.07654500040286842,0.050761421319796954,0.05922165820642978,0.05752961082910321,0.006996334735153015,0.05013275031836167,0.022573393315207385,0.06370558684844807,0.05972927241962778,0.007474491504901537,0.00350900841118134
44,SE-Hurdle-T5,0.06582870034646685,0.09475465313028765,0.0727580372250423,0.03722504230118443,0.08032231482936997,0.06871944336812837,0.016160723756779082,0.06826512277198746,0.053976311336717375,0.036829901855855884,0.009021589360268811
44,Hurdle-AR(5)-S-P,0.11417291112722586,0.08121827411167512,0.077834179357022,0.20812182741116753,0.20947530136536024,0.23989788320347535,0.0338091450587293,0.062129196288009815,0.06201353637901863,0.03354357502669175,0.002324666321505575
45,SE-Hurdle-S,0.06687615824671662,0.06091370558375635,0.03553299492385787,0.049069373942470386,0.011324354286643412,0.0534951180747596,0.01808502250317785,0.06117010941268674,0.056514382402707286,0.02175818300436755,0.0064147530245277015
45,SE-Hurdle-T5,0.06816533720087019,0.0829103214890017,0.03553299492385787,0.049069373942470386,0.09217343074117848,0.07458961804864798,0.027557009638938364,0.05946935542313621,0.05558375634517765,0.025338828086234833,0.000871475734587776
45,Hurdle-AR(5)-S-P,0.0975747320924986,0.06429780033840947,0.038917089678511,0.15905245346869712,0.14354182070899454,0.21318058637245782,0.024236425926049764,0.05231570467609324,0.06006768189509304,0.04371342218897745,0.004232081077984631
46,SE-Hurdle-S,0.06542583192329385,0.043993231810490696,0.028764805414551606,0.04568527918781726,0.05549762041610648,0.04414825727773673,0.022781211030208172,0.07586385047605951,0.054483925549915435,0.025284835354610735,0.005338685907436608
46,SE-Hurdle-T5,0.07122713721698494,0.07614213197969544,0.028764805414551606,0.04060913705583756,0.05523927198721956,0.07555749290034565,0.016263595965226044,0.07366058046819363,0.05617597292724197,0.03598599085093224,0.005739471836751289
46,Hurdle-AR(5)-S-P,0.0982193215695754,0.05752961082910321,0.05414551607445008,0.15397631133671744,0.09214622203493676,0.16625270034757925,0.025578337553047614,0.06259028404067137,0.06379018612521153,0.025047696601359137,0.0031661533590258834
47,SE-Hurdle-S,0.06977681089356216,0.049069373942470386,0.04230118443316413,0.038917089678511,0.019048364976016502,0.04119159812882386,0.025157897711961717,0.07147381299482083,0.05846023688663282,0.015457303698267866,0.007319114428714919
47,SE-Hurdle-T5,0.06993795826283136,0.0676818950930626,0.050761421319796954,0.04230118443316413,0.12826329522467056,0.11271237771365275,0.021475334405560206,0.06077771381873036,0.05118443316412863,0.03277405507010228,0.0008509433857959228
47,Hurdle-AR(5)-S-P,0.09064539521392312,0.06091370558375635,0.05583756345177665,0.17428087986463622,0.1341798458569577,0.2073491559323844,0.028000680736044854,0.07861484842683199,0.06142131979695431,0.04112133346949842,0.0019113239085727651
48,SE-Hurdle-S,0.06631214245427446,0.05583756345177665,0.05583756345177665,0.043993231810490696,0.04729437722970736,0.06076141047635501,0.0251313833405919,0.08228323559034927,0.05583756345177665,0.023599742498576604,0.009500861863691437
48,SE-Hurdle-T5,0.06663443719281281,0.09813874788494077,0.06091370558375635,0.05922165820642978,0.029607020381556465,0.03980393267214592,0.023496541233326732,0.058752941368655165,0.056937394247038975,0.03074734838373555,0.012457366623889923
48,Hurdle-AR(5)-S-P,0.09443235839174927,0.07445008460236886,0.05752961082910321,0.18104906937394247,0.1792558898226289,0.18670824436469166,0.029094431226774315,0.07245033603403635,0.05592216582064302,0.02635399104138164,0.0021481031548708715
49,SE-Hurdle-S,0.07114656353235034,0.077834179357022,0.050761421319796954,0.05583756345177665,0.04679860776470318,0.04439742712246388,0.018301649178775442,0.055869604663232285,0.04949238578680204,0.021558857638825923,0.0049600036788934945
49,SE-Hurdle-T5,0.06897107404721618,0.08460236886632826,0.05245346869712352,0.038917089678511,0.10489988108513451,0.10241055656807552,0.020864867006000366,0.05944697914910829,0.05575296108291039,0.036681577141223276,0.009263936312685378
49,Hurdle-AR(5)-S-P,0.10651841108693898,0.0829103214890017,0.07445008460236886,0.1793570219966159,0.17170919391100772,0.1993301612971587,0.030002492882475956,0.05308908290772102,0.05651438240270723,0.04163829474067887,0.002167152870505007
50,SE-Hurdle-S,0.0677624687776972,0.09475465313028765,0.04060913705583756,0.04060913705583756,0.01020096132924464,0.05734131596944624,0.0208377753239273,0.06673577911570537,0.05008460236886636,0.025943442079745582,0.004689516594005114
50,SE-Hurdle-T5,0.0725163161711385,0.08967851099830795,0.05583756345177665,0.04568527918781726,0.06393796842078406,0.08108220948427623,0.019799243066098662,0.0748291478068138,0.05414551607445017,0.03616706934817143,0.002240022787318996
50,Hurdle-AR(5)-S-P,0.11062766900330352,0.09644670050761421,0.05752961082910321,0.20473773265651438,0.13884859691001789,0.19248893419385676,0.030627743836896912,0.04651336559683419,0.06032148900169204,0.0477888618797534,0.0016713791488387614
51,SE-Hurdle-S,0.0635726371766981,0.049069373942470386,0.049069373942470386,0.047377326565143825,0.013085951092866754,0.0422092216157574,0.021035196599508192,0.058323075804344426,0.059052453468697086,0.010504161123584044,0.007636542354430821
51,SE-Hurdle-T5,0.06687615824671662,0.07614213197969544,0.04230118443316413,0.0338409475465313,0.036945036528419406,0.05932120821845872,0.020621162305251177,0.05203394258398359,0.05549915397631133,0.037605500676516135,0.009332857456463367
51,Hurdle-AR(5)-S-P,0.10216743211667069,0.05583756345177665,0.05245346869712352,0.19458544839255498,0.17452688465141192,0.22459822584773448,0.031659044511556184,0.0689775542148007,0.06345177664974622,0.03115855235368653,0.0071318417300297934
52,SE-Hurdle-S,0.06679558456208202,0.0727580372250423,0.07106598984771574,0.05583756345177665,0.013834140580275017,0.03871383520567561,0.01805513304055247,0.06623827447724599,0.05338409475465311,0.01721753995169434,0.00829463747361854
52,SE-Hurdle-T5,0.06671501087744744,0.07952622673434856,0.049069373942470386,0.05583756345177665,0.030930833980218342,0.07063133872678898,0.02383105215166621,0.059194405640330384,0.05355329949238585,0.029248121852562925,0.0011888611848677524
52,Hurdle-AR(5)-S-P,0.10708242687938119,0.07614213197969544,0.047377326565143825,0.20135363790186125,0.14540300658974498,0.2170705495758771,0.0351862236757914,0.06065826791184642,0.058967851099830826,0.037047762079552515,0.008255471683848915
53,SE-Hurdle-S,0.07557811618725323,0.10490693739424704,0.049069373942470386,0.07445008460236886,0.014010801020451463,0.05575667716937523,0.019212134488257343,0.06334554298881565,0.05786802030456861,0.035942280351814904,0.005020864488897672
53,SE-Hurdle-T5,0.06969623720892756,0.08629441624365482,0.06091370558375635,0.05922165820642978,0.06895846491575955,0.08195576002148051,0.017471832706808223,0.05441743347923296,0.05710659898477166,0.035624705586233374,0.007412561346499966
53,Hurdle-AR(5)-S-P,0.09958907420836355,0.06091370558375635,0.08121827411167512,0.17428087986463622,0.22606609574996483,0.2252316234840458,0.03420028574740262,0.05609640923943431,0.06370558375634516,0.03169653743714218,0.0005614583784534083
54,SE-Hurdle-S,0.06808476351623557,0.0727580372250423,0.043993231810490696,0.02707275803722504,0.01248915143150836,0.04661406344699423,0.022698185347888537,0.051629625840988694,0.053807106598984744,0.026142868404742337,0.003225434894544167
54,SE-Hurdle-T5,0.06671501087744743,0.06937394247038917,0.04568527918781726,0.038917089678511,0.07624219746729938,0.08333941588833403,0.022203347332869165,0.06724229119922337,0.05346869712351948,0.023773479483598925,0.008181553619231556
54,Hurdle-AR(5)-S-P,0.0826686004350979,0.043993231810490696,0.06598984771573604,0.13367174280879865,0.1522941603061106,0.17782383324730697,0.02255001155973983,0.06568933252407215,0.056345177664974655,0.03403917517217875,0.009033488794995097
55,SE-Hurdle-S,0.06905164773185077,0.07952622673434856,0.04060913705583756,0.043993231810490696,0.001686673370635411,0.06551120566203317,0.022898902951818036,0.06384236727916938,0.04906937394247046,0.03548457509871639,0.007507125469477134
55,SE-Hurdle-T5,0.06711787930062042,0.0829103214890017,0.04568527918781726,0.02707275803722504,0.08356765408663064,0.10503223584991578,0.020322646356615584,0.07004467647277693,0.06302876480541453,0.012006933840434442,0.0006718672361850433
55,Hurdle-AR(5)-S-P,0.09338490049149947,0.077834179357022,0.07106598984771574,0.1658206429780034,0.1698086705129343,0.22829258583326267,0.02767769704881771,0.05801140020393568,0.06277495769881558,0.04387406201299704,0.003934976036621525
56,SE-Hurdle-S,0.06421722665377488,0.05583756345177665,0.043993231810490696,0.049069373942470386,0.020927226671847737,0.04915718231233255,0.02226737327691543,0.06894801804452018,0.05727580372250418,0.03509890348281969,0.009032466186668156
56,SE-Hurdle-T5,0.06800418983160099,0.049069373942470386,0.043993231810490696,0.05922165820642978,0.14086248253664305,0.11326539382376315,0.02267813691550084,0.06687441917558337,0.04847715736040614,0.03821098855919819,0.005441823886573015
56,Hurdle-AR(5)-S-P,0.09942792683909434,0.06598984771573604,0.05752961082910321,0.155668358714044,0.1472004535449451,0.20603128889402383,0.027719085651543126,0.04706480567215624,0.05837563451776645,0.03350718734375013,0.005953911420877853
57,SE-Hurdle-S,0.06671501087744743,0.04230118443316413,0.050761421319796954,0.030456852791878174,0.03306661514046852,0.053671209164883,0.020784827931618337,0.08339636463276176,0.055752961082910335,0.010136204475715282,0.0007931655056336653
57,SE-Hurdle-T5,0.06784304246233182,0.07106598984771574,0.03722504230118443,0.04060913705583756,0.060322598997947896,0.07156091626663023,0.0193326070762441,0.06348295492333268,0.05524534686971233,0.001838696405828233,0.00517444541784591
57,Hurdle-AR(5)-S-P,0.11328660059624526,0.08967851099830795,0.07614213197969544,0.20473773265651438,0.14206820857645275,0.18167542718237673,0.035700448829600946,0.04170136951137765,0.06260575296108295,0.028275869487076888,0.001271597745720561
58,SE-Hurdle-S,0.07074369510917734,0.05245346869712352,0.04568527918781726,0.03722504230118443,0.008376636495252304,0.051875024176169904,0.020760932848136543,0.06389354361827976,0.05769881556683587,0.011824448089674977,0.00806583894792963
58,SE-Hurdle-T5,0.07831762146482958,0.08460236886632826,0.050761421319796954,0.038917089678511,0.0798540869734514,0.11098685179081959,0.020226953884684297,0.08192284285831562,0.05617597292724197,0.04284658267905972,0.008362837055917914
58,Hurdle-AR(5)-S-P,0.09580211103053743,0.09137055837563451,0.04230118443316413,0.19120135363790186,0.1677324565134642,0.1953015276646523,0.032244026920145594,0.0529669756032658,0.05609137055837565,0.050698958000291505,0.0003444228137284497
59,SE-Hurdle-S,0.06550640560792846,0.049069373942470386,0.05414551607445008,0.03722504230118443,0.03150133996854762,0.047245875898946445,0.01974886438614151,0.06700385882143836,0.057021996615905235,0.012235489468539473,0.0028234040284677783
59,SE-Hurdle-T5,0.06792361614696639,0.08967851099830795,0.0727580372250423,0.04230118443316413,0.10436305575825935,0.10732773155777686,0.019708761052764128,0.07323007027869621,0.057021996615905235,0.03510090598156862,0.009882930722693577
59,Hurdle-AR(5)-S-P,0.09338490049149947,0.05752961082910321,0.07614213197969544,0.15905245346869712,0.19363731372713405,0.20414906838415378,0.029250569467857302,0.06082105524702287,0.05981387478849415,0.03444880900020675,0.005419309629144151
60,SE-Hurdle-S,0.07050197405527356,0.06937394247038917,0.04568527918781726,0.047377326565143825,0.02490329809307168,0.05547332448916854,0.016314035476604274,0.07332294157910167,0.058629441624365564,0.01934923186268206,0.0008296938580110297
60,SE-Hurdle-T5,0.06744017403915882,0.04568527918781726,0.05922165820642978,0.047377326565143825,0.0026320624474883425,0.060601675717362254,0.022037646415970263,0.059996166296057224,0.0560913705583756,0.012269638414886763,0.004282856091650293
60,Hurdle-AR(5)-S-P,0.10385947949399725,0.0676818950930626,0.07106598984771574,0.17428087986463622,0.19300264015826232,0.18485429881895532,0.03311047596316635,0.061356775885757456,0.0648900169204738,0.021660485331470913,0.0021696227986694808
61,SE-Hurdle-S,0.06993795826283136,0.04568527918781726,0.0338409475465313,0.028764805414551606,0.02248154588822851,0.055943440057026804,0.022495211463147907,0.05933854527595249,0.056514382402707286,0.024847301468440608,0.006752467500083709
61,SE-Hurdle-T5,0.0623640319071791,0.05414551607445008,0.04230118443316413,0.04230118443316413,0.03768529199813886,0.0746931249675783,0.02151309884763899,0.05241077880678189,0.05676818950930629,0.013571918737028399,0.004620758012020013
61,Hurdle-AR(5)-S-P,0.08983965836757715,0.06598984771573604,0.06598984771573604,0.17428087986463622,0.1652424923462698,0.22244367970810325,0.0254945959341514,0.08492821891666846,0.05575296108291039,0.043150111448036266,0.003840474936581968
62,SE-Hurdle-S,0.07445008460236888,0.07952622673434856,0.06091370558375635,0.04060913705583756,0.0007891723742333157,0.06092979199432601,0.01606019911603182,0.07295654724515582,0.05752961082910324,0.03181984522826903,0.00483401631365378
62,SE-Hurdle-T5,0.06985738457819675,0.07952622673434856,0.05414551607445008,0.05245346869712352,0.09239939381059731,0.10218565403302844,0.01952831950387586,0.050218747421401005,0.051438240270727575,0.044838312999396,0.014573263000078239
