model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap,rho,max_lag
SE-Hurdle-T5,1-4,positive,1872,0.809652449996331,0.36745491652029805,,0.24560380082375535,0.527393452844896,0.6122177495540657,0.5022270246754816,10,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6282863296211267,0.9178283597139341,-0.9619856433912899,1.3750559923218155,,,,10,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1501,0.45373573197059225,0.38473486477834434,,0.33397172780900647,0.5487189188077773,0.6074038486185188,0.5002152615645052,10,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0806329064633422,1.1285844472969369,-0.6310044763786603,1.4167334467979558,,,,10,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5979,0.06095947697994408,0.4409007487619515,,0.4572361718482104,0.5309059146825783,0.594730786210956,0.4729332689298852,10,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.22690811937391286,1.5499286520573856,-1.5058372988155915,0.0,,,,11,0.6696666666666666,
SE-Hurdle-S,0,positive,418,1.1780509437714755,0.36736263463341634,,0.0,0.42649724592271565,0.558129274706366,0.46713558332721616,11,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4439688554734875,0.7799921461675191,-0.10455494896057349,0.7807389005144161,,,,11,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1873,0.6933557496949159,0.42896894760439336,,0.25433793572149516,0.6626898677798908,0.6048666217612886,0.49299528008310456,11,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6521308401076067,1.0935990870137686,-1.393800995639689,1.3929882357207328,,,,11,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1484,0.416371625914967,0.40058012540623006,,0.3539440276274327,0.5511789517319456,0.5755562263760368,0.46549888737463907,11,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0824864859182837,1.0818354869179698,-0.7254915947658265,1.5059659857634276,,,,11,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5963,0.025693570877852734,0.45573791313801076,,0.46203359279974276,0.5425507743541582,0.5919250549246676,0.4716053816138658,11,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.22690811937391286,1.5499286520573856,-1.5058372988155915,0.0,,,,11,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,418,1.1780509437714755,0.36736263463341634,,0.0,0.42649724592271565,0.558129274706366,0.46713558332721616,11,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.4440859094914862,0.7799984398516607,-0.10520562452533376,0.7798901591471769,,,,11,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1873,0.693033601586422,0.4287087986052557,,0.25437653705336916,0.6626483339988207,0.6047788698953994,0.4928960660144984,11,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6267642293073514,1.1008292275171134,-1.3780518113865394,1.3372429286102494,,,,11,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1484,0.42151152245756573,0.4037198355145436,,0.3427119838520544,0.5527460614716083,0.5762566283861017,0.46642012546593214,11,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9788265239978171,1.103272840029641,-0.7244359278444189,1.4138920810083806,,,,11,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5963,0.0544037221185899,0.46188878683810974,,0.4377784914505093,0.5473283172281901,0.5930495912631873,0.47269562497323786,11,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.05129189665238476,0.7569955404304878,0.046091303061062176,0.0,,,,12,0.6696666666666666,
SE-Hurdle-S,0,positive,411,0.7209669222138615,0.5763448435957521,,0.0,0.945935491250537,0.5708350509826984,0.48202042755132063,12,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.43606317977475473,0.8499792408884908,-0.2150301012306253,0.8144913472377725,,,,12,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1890,0.772718906807647,0.42842610473071085,,0.21059343530077,0.6803481448880868,0.5972048689761533,0.48604062255433167,12,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6407856517763082,0.8877883821033627,-0.7956523207161796,1.2767956012344581,,,,12,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1503,0.4246435459162776,0.3802493508654862,,0.35645074918546105,0.6076181165256311,0.5945922761827844,0.48022984271552777,12,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2107013240728182,0.9620241651343453,-0.5809945966482025,1.6631788819508047,,,,12,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6043,0.07975966388452538,0.41720756119403685,,0.47725884575389255,0.4657885893148209,0.5911536499300895,0.4696051195992067,12,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.05129189665238476,0.7569955404304878,0.046091303061062176,0.0,,,,12,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,411,0.7209669222138615,0.5763448435957521,,0.0,0.945935491250537,0.5708350509826984,0.48202042755132063,12,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.43629704543935177,0.8490118715106237,-0.21411692190567583,0.814056012868777,,,,12,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1890,0.772718529533618,0.42825991711720135,,0.2103987126919479,0.6802744060942377,0.5971941593513187,0.4860001011594122,12,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6262902152291376,0.8937434208170341,-0.7910072307183242,1.240473861538354,,,,12,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1503,0.42445291301966837,0.38184836169596925,,0.34970966732301356,0.6090558506555575,0.5944440582822759,0.48013055944840194,12,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0914979048622775,0.9830582194269188,-0.5631348732037393,1.5511630647187291,,,,12,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6043,0.11400223686049893,0.4215502817683395,,0.452313874670384,0.46520380291752045,0.5922170518387505,0.47049606007774253,12,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.19706395664411014,1.4715895740623721,-1.2566009491645578,0.0,,,,13,0.6696666666666666,
SE-Hurdle-S,0,positive,423,0.8161355260445742,0.5666036333513886,,0.0,0.7894912749939669,0.5690612427290906,0.4803385875930244,13,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.49383992989909564,0.9514293867921814,-0.3398680672047154,0.8969588371633483,,,,13,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1914,0.8546042250949974,0.3771415377757397,,0.2228300696930864,0.5548070158921341,0.6045309009010363,0.49470135264743187,13,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7172199692472154,1.0818211182730824,-1.0540482963284115,1.3081023295814143,,,,13,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1511,0.26468318421707004,0.4066070413302616,,0.404301593135435,0.7156277094027373,0.582203066166973,0.4735787246964157,13,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2454153120834046,0.8779794292149908,-0.4790223075843143,1.6878093202632898,,,,13,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6028,0.03258526541304374,0.43805272839607295,,0.4746262045602004,0.5128810104053666,0.5839250727112386,0.4604047699236407,13,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.19706395664411014,1.4715895740623721,-1.2566009491645578,0.0,,,,13,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,423,0.8161355260445742,0.5666036333513886,,0.0,0.7894912749939669,0.5690612427290906,0.4803385875930244,13,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.49396499300503294,0.9516082383432397,-0.34087456884028944,0.8961120500773817,,,,13,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1914,0.8542448632062218,0.37720482743962863,,0.2225557439767181,0.5551924459047304,0.604522237209587,0.49470293267537285,13,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7060247969457953,1.0876806926067688,-1.0609333275782824,1.2804073019251372,,,,13,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1511,0.2618572630602346,0.41166844195237645,,0.3943198664448994,0.7230670907706446,0.5826693210988714,0.4738037771297636,13,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1244936222481439,0.8981153047475856,-0.4628587478933231,1.5775889408575903,,,,13,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6028,0.06504979947384681,0.4452742439422467,,0.4478319815362183,0.5173784268221894,0.5853160615542656,0.46194841426070815,13,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.24685971906162707,1.25370664562728,-0.6709171314988188,0.0,,,,14,0.6696666666666666,
SE-Hurdle-S,0,positive,441,0.8160457580358667,0.540543074900061,,0.0,0.7903504329513489,0.5764039135313344,0.4896807750048197,14,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5430528029339436,0.7907034929012468,-0.12209698302465458,0.9086953158719464,,,,14,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1891,0.8248192536569667,0.36384926711384824,,0.252452760975942,0.49475844808267594,0.6134424233313214,0.5016473723542554,14,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.47713999586158207,1.0130321233078063,-1.0279637016497454,1.2781703771598965,,,,14,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1525,0.24024684714504652,0.46285833769897156,,0.35850471300440906,0.7857093195746949,0.5774692835411668,0.46804446128892074,14,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2009522127874528,1.0464320075911517,-0.6019776235125046,1.5480960648304287,,,,14,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5984,0.038896364405946016,0.4396217880888061,,0.47254994427541924,0.5037966788170483,0.5932344417931927,0.4688755871993272,14,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.24685971906162707,1.25370664562728,-0.6709171314988188,0.0,,,,14,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,441,0.8160457580358667,0.540543074900061,,0.0,0.7903504329513489,0.5764039135313344,0.4896807750048197,14,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5438323857811447,0.7900880158676123,-0.1218116712719553,0.9086605990888728,,,,14,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1891,0.824505773318642,0.3636029766270517,,0.2525308134010294,0.4945039841063775,0.6133626504616467,0.5015572105309052,14,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.4694499636867435,1.0114657728571377,-1.0246700706777072,1.2586913432100963,,,,14,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1525,0.24106198818152857,0.4632108357700412,,0.3529049740781269,0.7865742787313341,0.5773239234721966,0.46761251182241526,14,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.077798694547311,1.0604289870670203,-0.5890525554005075,1.4430047324167756,,,,14,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5984,0.06774802239778666,0.4440439378224072,,0.45034375776189056,0.5098848772755427,0.5939345654668473,0.46925048363127325,14,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.3194289837653945,0.20006776990496522,1.186866722819733,0.0,,,,15,0.6696666666666666,
SE-Hurdle-S,0,positive,449,0.8218027500007277,0.5445280200505996,,0.0,0.7818721875672532,0.5810226913798419,0.49794435003878135,15,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.25116619265554596,1.0529257412412132,-0.7983818226364165,0.8294384921629357,,,,15,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1949,0.8611606137797497,0.37460201119766484,,0.2267560006785937,0.5756323704688108,0.6041664849504348,0.49477721357985754,15,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7812726730640327,0.9841335325353987,-1.0149831812318069,1.4533635744866136,,,,15,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1540,0.4059849752165333,0.3604828401835858,,0.39112277122446365,0.5724008972906289,0.6062978806879458,0.4898524740658305,15,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1808855914070695,1.002864817943667,-0.4771515962152505,1.454936026986146,,,,15,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6072,0.0439620756378839,0.4333166937425023,,0.48927352752404524,0.5629541043992273,0.5887545924702302,0.4660325672987326,15,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.3194289837653945,0.20006776990496522,1.186866722819733,0.0,,,,15,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,449,0.8218027500007277,0.5445280200505996,,0.0,0.7818721875672532,0.5810226913798419,0.49794435003878135,15,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.25137536313604003,1.0530227552750766,-0.7988820148229757,0.8285310191879309,,,,15,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1949,0.8611197337773842,0.3747849700728031,,0.22613616011477003,0.5760069237072232,0.6042183971166538,0.49480927026723337,15,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7602401490362527,0.9927933241698191,-1.0202202194856194,1.4119874977999902,,,,15,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1540,0.40476604585603126,0.3624476802768659,,0.38400051783821926,0.5772032938509858,0.6061905230877057,0.4898799545123576,15,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0582331487597207,1.0247654746807635,-0.47320997937431525,1.352688369841129,,,,15,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6072,0.08085584958296876,0.44096427163454727,,0.4595562846156947,0.5699389397261079,0.5902774136170873,0.4674736181333124,15,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.3465227195476077,1.0058750256773585,-0.2085705022786205,0.0,,,,16,0.6696666666666666,
SE-Hurdle-S,0,positive,447,1.077469784911007,0.37720096000122755,,0.0,0.5143769167657298,0.589510684220741,0.5009238700505426,16,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.3726095321711119,0.7872530282166366,0.0010127135050910963,0.7230694856683849,,,,16,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1917,0.7925436942026036,0.3945902699630909,,0.22901355010028113,0.6080529029785449,0.6220284442143411,0.5102903908522444,16,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7119164576393704,1.220460698851468,-1.2587712828504085,1.2606882277502354,,,,16,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1512,0.42228776498338205,0.38209345055952065,,0.3484532081859385,0.626177907710095,0.5922693886803905,0.4851541283661296,16,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1199992254256428,1.0555857394256112,-0.5747967897831173,1.4522567407111617,,,,16,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6004,0.06236603620900927,0.43875355593911936,,0.46142896140733686,0.5642211704074587,0.5943755468118276,0.4714958729212864,16,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.3465227195476077,1.0058750256773585,-0.2085705022786205,0.0,,,,16,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,447,1.077469784911007,0.37720096000122755,,0.0,0.5143769167657298,0.589510684220741,0.5009238700505426,16,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3720391905475946,0.7877935562615098,3.523529718251087e-05,0.7211283640830839,,,,16,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1917,0.792524028315177,0.3944726912753697,,0.22874647852808094,0.6080508175375009,0.6220173611922303,0.5102403713310646,16,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6887787535562224,1.2276144812820144,-1.2498240028299061,1.2117501618121527,,,,16,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1512,0.4252798927127397,0.3830550420849903,,0.3408886429558211,0.6253849530312328,0.5923289124473874,0.48541327596688766,16,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9994558944854963,1.069024180201844,-0.5659188339557807,1.3546085014023797,,,,16,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6004,0.09493968189516233,0.44336134685318623,,0.43670148382154816,0.5685924382520242,0.5950434800631125,0.47242341972968294,16,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.42017076366224115,0.6018799819582576,0.0258860430124854,0.0,,,,17,0.6696666666666666,
SE-Hurdle-S,0,positive,437,0.7968570657522891,0.5847408934286581,,0.0,0.7798709669363546,0.54643754375338,0.45898495007673895,17,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.539534329106029,0.7555250138242969,-0.07397008794811799,0.9752125769479048,,,,17,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1918,0.7439061644075584,0.41364060023004856,,0.23711118532117142,0.6133450995681299,0.5994969278143324,0.49281176030881296,17,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6516190034538014,0.8888834710614864,-0.8162918187424737,1.325560219636188,,,,17,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1517,0.3377961056729971,0.4254503322765226,,0.3552747199091373,0.7247819272336125,0.6008420073057732,0.4941323550032107,17,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.23768931868607,1.0010466369755384,-0.5018434503753293,1.5540835158941455,,,,17,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6020,0.038487304914720855,0.48327542153495245,,0.42691894950380105,0.5862442682635136,0.5879061256425724,0.46713071030851816,17,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.42017076366224115,0.6018799819582576,0.0258860430124854,0.0,,,,17,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,437,0.7968570657522891,0.5847408934286581,,0.0,0.7798709669363546,0.54643754375338,0.45898495007673895,17,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5397286361530356,0.7557141599149125,-0.0741707643677088,0.9736480651807659,,,,17,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1918,0.7438174998359282,0.4139429661200695,,0.23636338077930213,0.6136919492685277,0.5995703673578503,0.49289298023414196,17,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6350248163158592,0.9009904667923078,-0.8195415734539497,1.2840731940052306,,,,17,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1517,0.335260836284908,0.4268926322061984,,0.35026403476815837,0.7269930781882947,0.6004911017033492,0.4937097906571199,17,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.108054008787488,1.0182931219425424,-0.48347283637348243,1.4415717648642425,,,,17,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6020,0.07297236172270427,0.48854699850055283,,0.40128788689309547,0.5890919325591651,0.5892061033917414,0.468282182394886,17,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.16490971736475957,0.6987586825195636,0.17908764782442105,0.0,,,,18,0.6696666666666666,
SE-Hurdle-S,0,positive,424,0.9796438813693122,0.46651672957117224,,0.0,0.6625483488911745,0.5712589167042151,0.47934890495405746,18,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.37336120663382655,0.9901814656464909,-0.40549985681788814,0.8263887892491646,,,,18,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1934,0.8365527116347924,0.35293505230398226,,0.2588917167038067,0.4920411803139951,0.6077616569424186,0.4917280880491126,18,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.9771495168248698,0.9443460196426613,-0.8113825243919445,1.5024359489300712,,,,18,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1502,0.36078385689626313,0.3702454941861345,,0.40136729993269943,0.5636566865882235,0.5829792129412104,0.4748166514108263,18,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.180793563514087,1.0447559861412414,-0.5488415043680156,1.5325059714317,,,,18,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6051,0.06420743886522673,0.4533164206456006,,0.44529743630568885,0.5566423643268712,0.5792641270006982,0.4601849291295964,18,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.16490971736475957,0.6987586825195636,0.17908764782442105,0.0,,,,18,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,424,0.9796438813693122,0.46651672957117224,,0.0,0.6625483488911745,0.5712589167042151,0.47934890495405746,18,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3733113878194141,0.9903012968631313,-0.4061152774625045,0.8250511438773421,,,,18,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1934,0.8364180018059355,0.35297385868253606,,0.2584124691498899,0.49224437948426325,0.6077807981796488,0.4917601183293129,18,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.9596595652941908,0.9518243307865788,-0.8068744654140133,1.457291802712548,,,,18,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1502,0.3636458702388006,0.3742009791086861,,0.38971689964494133,0.5651802487512179,0.5837659759981979,0.4756021339274361,18,0.6533333333333333,5.0
